original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,67,Gmajor
76,69,64,49,Amajor,67,64,69,69,69,64,Cmajor,64,Cmajor
74,65,57,50,Dminor,67,57,65,65,65,60,Fmajor,63,F#diminished
76,67,58,55,Ediminished,67,58,67,67,67,64,Gmajor,64,Gmajor
73,64,57,57,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor
73,64,57,45,Amajor,64,64,64,64,64,67,Cmajor,67,Cmajor
74,65,57,50,Dminor,67,57,65,65,65,60,Fmajor,65,Fmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,64,Gmajor,67,Cmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,64,Cmajor,67,Gmajor
76,64,59,56,Emajor,67,59,71,64,64,64,Cmajor,67,Gmajor
76,64,60,57,Aminor,67,60,69,69,69,60,Fmajor,64,Cmajor
72,64,64,55,Aminor,64,60,64,64,64,72,Cmajor,67,Gmajor
74,62,57,53,Dminor,67,57,65,69,69,69,Fmajor,67,Gmajor
76,61,55,52,C#diminished,67,61,61,61,61,60,Fmajor,64,Aminor
77,62,57,50,Dminor,69,57,69,62,62,64,Cmajor,65,Gmajor
-77,64,-57,48,Dminor,69,57,69,64,64,67,Cmajor,64,Cmajor
74,65,56,47,G#diminished,67,62,65,65,65,69,Fmajor,67,Cmajor
74,65,57,45,Dminor,67,57,65,65,65,60,Fmajor,67,Cmajor
74,64,59,44,Emajor,67,59,64,64,64,60,Fmajor,REST,Dminor
72,64,57,45,Aminor,64,60,64,64,64,60,Fmajor,67,Ediminished
72,62,57,42,Dmajor,64,62,62,62,62,60,Fmajor,60,Fmajor
71,62,55,43,Gmajor,62,59,62,62,62,67,Cmajor,62,Gmajor
67,64,60,60,Cmajor,60,60,60,64,64,59,Cmajor,60,Cmajor
67,64,60,48,Cmajor,60,60,60,64,64,60,Cmajor,65,Fmajor
69,60,57,53,Fmajor,60,60,60,60,60,62,Gmajor,65,Dminor
69,62,59,53,Bdiminished,60,59,62,62,62,60,Cmajor,62,Gmajor
71,65,62,50,Bdiminished,62,59,65,65,65,60,Cmajor,64,Cmajor
71,67,64,43,Eminor,62,59,67,67,67,60,Fmajor,67,Cmajor
72,64,60,48,Cmajor,64,60,67,64,64,64,Gmajor,67,Cmajor
-72,-64,-60,-48,Cmajor,64,60,67,64,64,67,Cmajor,67,Gmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
74,67,62,59,Gmajor,67,59,67,67,67,62,Gmajor,60,Fmajor
72,64,60,57,Aminor,64,60,64,64,64,62,Gmajor,60,Fmajor
72,62,57,54,Dmajor,64,62,62,62,62,60,Cmajor,59,Gmajor
71,62,55,55,Gmajor,62,59,62,62,62,60,Cmajor,57,Aminor
69,64,55,48,Aminor,60,60,64,64,64,55,Cmajor,55,Cmajor
69,62,55,50,Gother,60,67,67,60,62,60,Fmajor,57,Fmajor
-69,-62,54,50,Dmajor,60,62,62,62,62,59,Gmajor,60,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,59,Cmajor,59,Cmajor
-67,-59,-50,-43,Gmajor,60,59,62,59,59,59,Cmajor,57,Dminor
67,60,52,48,Cmajor,60,60,60,60,60,60,Cmajor,62,Cmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,62,Gmajor
69,60,53,53,Fmajor,60,60,60,60,60,60,Cother,60,Cmajor
69,65,62,50,Dminor,60,57,65,65,65,62,Gmajor,60,Cmajor
67,65,62,47,Gmajor,60,59,62,65,65,60,Cmajor,60,Cmajor
65,64,57,50,Dminor,60,57,62,62,62,60,Cmajor,60,Cmajor
64,61,57,45,Amajor,60,64,61,60,61,60,Cmajor,60,Cmajor
-64,-61,-57,-45,Amajor,60,64,61,60,61,60,Cmajor,60,Cmajor
67,59,55,52,Eminor,60,59,59,60,59,60,Cmajor,64,Cmajor
67,64,52,48,Cmajor,60,60,60,60,60,62,Gmajor,62,Dminor
65,60,52,45,Fmajor,60,60,60,60,60,62,Gmajor,65,Dminor
65,60,52,45,Fmajor,60,60,60,60,60,62,Gmajor,62,Gmajor
64,64,55,48,Cmajor,60,60,60,60,60,60,Cmajor,64,Cmajor
62,60,57,53,Dminor,59,57,57,60,60,60,Cmajor,64,Cmajor
62,60,55,55,Cother,59,60,60,59,60,60,Cmajor,65,Dminor
-62,59,-55,55,Gmajor,59,59,59,59,59,62,Gmajor,67,Eminor
60,55,52,48,Cmajor,55,60,55,55,55,62,Gmajor,67,Aminor
-60,-55,-52,-48,Cmajor,55,60,55,55,55,62,Gmajor,66,Dmajor
67,60,52,48,Cmajor,60,60,60,60,60,67,Cmajor,67,Gmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Fmajor,67,Cmajor
69,60,53,53,Fmajor,60,60,60,60,60,64,Gmajor,62,Cother
69,62,57,53,Dminor,60,57,65,60,62,64,Cmajor,62,Cmajor
71,65,57,50,Bdiminished,62,59,65,65,65,64,Cmajor,48,Fmajor
71,64,-57,52,Aother,62,64,64,64,64,60,Fmajor,64,Gmajor
72,64,57,45,Aminor,64,60,64,64,64,64,Gmajor,67,Cmajor
-72,-64,-57,-45,Aminor,64,60,64,64,64,67,Cmajor,67,Gmajor
67,64,60,52,Cmajor,60,60,60,64,64,67,Cmajor,67,Cmajor
67,67,60,52,Cmajor,60,60,60,64,64,62,Gmajor,65,Fmajor
69,65,60,53,Fmajor,60,60,60,65,65,62,Gmajor,65,Dminor
65,60,57,57,Fmajor,60,60,60,60,60,60,Cmajor,62,Gmajor
62,60,57,53,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor
62,59,50,55,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,60,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,55,Cother
67,59,55,40,Eminor,60,59,59,60,59,55,Gmajor,55,Gmajor
67,62,55,47,Gmajor,60,59,62,62,62,59,Cmajor,60,Cmajor
65,60,57,48,Fmajor,60,60,60,62,60,60,Cmajor,60,Cmajor
62,57,53,48,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor
64,55,55,46,Ediminished,60,58,62,60,62,60,Fmajor,60,Cmajor
65,60,48,45,Fmajor,60,60,60,57,57,59,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
60,57,53,41,Fmajor,55,60,57,57,57,60,Cmajor,60,Cmajor
62,56,53,35,G#diminished,59,62,56,55,56,57,Fmajor,55,Cmajor
64,55,52,37,C#diminished,60,61,61,55,55,59,Bdiminished,55,Cmajor
65,53,45,38,Dminor,60,57,62,62,62,59,Cmajor,55,Cmajor
62,57,45,41,Dminor,59,57,57,57,57,60,Cmajor,55,Cmajor
67,55,48,40,Cmajor,60,60,60,55,55,55,Cmajor,55,Cmajor
69,-55,52,36,Aminor,60,60,64,55,55,60,Cmajor,60,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor
64,59,50,44,Emajor,60,59,59,59,59,60,Cmajor,60,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Cmajor
67,55,52,46,Ediminished,60,58,64,60,55,60,Cmajor,60,Cmajor
65,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor
60,52,57,45,Aminor,55,60,57,52,52,60,Fmajor,60,Cmajor
64,57,48,42,F#diminished,60,60,57,57,57,59,Gmajor,59,Gmajor
62,55,47,43,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor
64,55,48,36,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
60,57,45,41,Fmajor,55,60,57,53,53,59,Gmajor,55,Cmajor
64,61,43,40,C#diminished,60,61,61,60,61,55,Gmajor,55,Cmajor
65,62,45,38,Dminor,60,57,62,62,62,55,Cmajor,57,Fmajor
64,60,57,45,Aminor,60,60,60,60,60,59,Cmajor,60,Cmajor
62,60,53,46,B-major,59,62,58,58,58,60,Fmajor,60,Cmajor
64,58,55,43,Ediminished,60,58,62,60,58,60,Fmajor,60,Cmajor
65,57,48,41,Fmajor,60,60,60,57,57,59,Fmajor,60,Cmajor
64,55,48,36,Cmajor,60,60,60,55,55,60,Fmajor,60,Cmajor
62,55,47,43,Gmajor,59,59,59,55,55,60,Fmajor,59,Gmajor
60,52,48,45,Aminor,55,60,57,52,52,60,Fmajor,55,Gmajor
67,55,50,47,Gmajor,60,59,62,62,62,57,Fmajor,55,Cmajor
-67,59,-50,43,Gmajor,60,59,62,59,59,60,Fmajor,52,Aminor
64,-59,-50,44,Emajor,60,59,59,59,59,REST,Fmajor,REST,Dminor
65,57,48,45,Fmajor,60,60,60,57,57,60,Fmajor,67,Ediminished
62,57,48,42,Dmajor,59,62,57,57,57,60,Fmajor,60,Fmajor
-62,55,47,43,Gmajor,59,59,59,55,55,59,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor
60,57,57,53,Fmajor,55,60,57,57,57,60,Fmajor,57,Fmajor
62,59,55,52,Eminor,59,59,59,59,59,52,Cmajor,52,Cmajor
64,60,52,48,Cmajor,60,60,60,55,55,52,Cmajor,52,Cmajor
67,64,-52,-48,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor
65,64,48,45,Fmajor,60,60,60,57,57,57,Fmajor,57,Fmajor
-65,62,55,47,Gmajor,60,59,62,62,62,60,Fmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Cmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
64,55,55,40,Eminor,60,59,59,60,59,60,Cmajor,62,Gmajor
60,55,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
-60,54,48,-45,F#diminished,55,60,54,52,54,60,Cmajor,60,Cmajor
59,55,50,43,Gmajor,55,59,55,55,55,60,Cmajor,57,Fmajor
55,59,53,43,Gmajor,50,59,50,59,59,59,Cmajor,59,Bdiminished
60,57,52,45,Aminor,55,60,57,57,57,60,Fmajor,60,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Fmajor,60,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,59,Fmajor,59,Cmajor
65,57,48,41,Fmajor,60,60,60,57,57,60,Fmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor
-62,-59,-55,-43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor
-62,-59,-55,-43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor
64,59,52,44,Emajor,60,59,59,59,59,59,Cmajor,55,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Fmajor,57,Fmajor
62,55,50,47,Gmajor,59,59,59,55,55,52,Cmajor,52,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,52,Cmajor,52,Cmajor
67,57,52,49,Amajor,60,64,57,57,57,55,Cmajor,55,Cmajor
65,57,50,50,Dminor,60,57,62,57,57,57,Fmajor,57,Fmajor
-65,62,53,38,Dminor,60,57,62,60,60,60,Fmajor,60,Cmajor
64,61,57,45,Amajor,60,64,61,60,61,59,Gmajor,60,Cmajor
64,60,57,57,Aminor,60,60,60,60,60,62,Gmajor,60,Cmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,60,55,52,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,59,59,55,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor
64,55,60,48,Cmajor,60,60,60,55,55,60,Cmajor,62,Gmajor
60,55,48,45,Aminor,55,60,57,52,52,60,Cmajor,60,Cmajor
-60,54,50,45,Dmajor,55,62,57,54,54,60,Cmajor,60,Cmajor
59,55,50,43,Gmajor,55,59,55,55,55,60,Cmajor,57,Fmajor
55,50,47,41,Gmajor,50,59,50,50,50,59,Cmajor,55,Cmajor
60,55,48,40,Cmajor,55,60,55,55,55,60,Fmajor,57,Fmajor
62,53,57,38,Dminor,59,57,57,53,53,60,Fmajor,59,Eminor
64,52,60,36,Cmajor,60,60,60,52,52,REST,Fmajor,REST,Dminor
62,60,53,45,Dminor,59,57,57,59,60,60,Fmajor,67,Ediminished
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor
62,59,-55,43,Gmajor,59,59,59,59,59,59,Cmajor,55,Cmajor
76,72,69,57,Aminor,67,60,69,72,72,64,Cmajor,67,Gmajor
77,69,65,62,Dminor,69,57,69,69,69,60,Fmajor,67,Cmajor
79,74,62,59,Gmajor,67,59,67,67,67,64,Gmajor,69,Fmajor
79,71,64,55,Eminor,67,59,67,71,71,72,Cmajor,72,Cmajor
77,69,60,57,Fmajor,69,60,69,69,69,72,Cmajor,71,Gmajor
76,67,64,60,Cmajor,67,60,67,67,67,60,Fmajor,72,Cmajor
74,71,67,55,Gmajor,67,59,67,71,71,64,Cmajor,71,Gmajor
74,71,67,55,Gmajor,67,59,67,71,71,64,Cmajor,71,Gmajor
76,72,67,60,Cmajor,67,60,67,72,72,60,Fmajor,72,Cmajor
77,72,60,57,Fmajor,69,60,69,69,69,72,Cmajor,72,Cmajor
79,72,64,52,Cmajor,67,60,72,72,72,72,Cmajor,72,Cmajor
77,72,67,50,Dminor,69,57,69,72,72,74,Cother,74,Cother
74,72,69,53,Dminor,67,57,65,72,72,67,Gmajor,71,Gmajor
74,71,67,55,Gmajor,67,59,67,71,71,67,Cmajor,72,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,67,Gmajor,72,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,72,Cmajor,72,Cmajor
76,72,67,60,Cmajor,67,60,67,72,72,72,Cmajor,72,Cmajor
77,69,65,62,Dminor,69,57,69,69,69,72,Fmajor,72,Fmajor
79,74,62,59,Gmajor,67,59,67,67,67,72,Cmajor,74,Gmajor
79,71,64,55,Eminor,67,59,67,71,71,72,Fmajor,60,Cmajor
77,69,60,57,Fmajor,69,60,69,69,69,72,Cmajor,67,Cmajor
76,67,64,60,Cmajor,67,60,67,67,67,69,Fmajor,67,Gmajor
74,71,67,55,Gmajor,67,59,67,71,71,60,Fmajor,67,Gmajor
74,71,67,55,Gmajor,67,59,67,71,71,64,Cmajor,64,Cmajor
76,72,67,60,Cmajor,67,60,67,72,72,60,Fmajor,72,Cmajor
77,72,60,57,Fmajor,69,60,69,69,69,67,Cmajor,67,Cmajor
79,72,64,52,Cmajor,67,60,72,72,72,67,Gmajor,67,Gmajor
77,72,67,50,Dminor,69,57,69,72,72,72,Cmajor,67,Gmajor
74,72,69,53,Dminor,67,57,65,72,72,67,Cmajor,60,Cmajor
74,71,67,55,Gmajor,67,59,67,71,71,60,Fmajor,69,Dminor
72,67,64,48,Cmajor,64,60,67,67,67,60,Fmajor,64,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor
74,71,67,55,Gmajor,67,59,67,71,71,64,Cmajor,67,Gmajor
76,73,67,53,C#diminished,67,61,61,73,73,64,Cmajor,64,Cmajor
77,74,69,50,Dminor,69,57,69,74,74,60,Fmajor,72,Cmajor
77,74,67,58,Gminor,69,62,70,74,74,72,Cmajor,67,Gmajor
76,74,70,55,Ediminished,67,58,67,74,74,72,Cmajor,67,Gmajor
76,73,69,57,Amajor,67,64,69,72,73,69,Fmajor,67,Cmajor
74,69,65,50,Dminor,67,57,65,69,69,60,Fmajor,65,Dminor
-74,-69,-65,-50,Dminor,67,57,65,69,69,60,Fmajor,64,Cmajor
77,74,69,50,Dminor,69,57,69,74,74,67,Cmajor,67,Cmajor
79,74,67,52,Eminor,67,59,67,72,74,67,Gmajor,67,Gmajor
81,72,65,53,Fmajor,72,60,72,72,72,67,Gmajor,67,Gmajor
79,74,65,58,Gminor,67,62,72,74,74,72,Cmajor,67,Cmajor
81,72,65,60,Fmajor,72,60,72,72,72,72,Cmajor,67,Cmajor
79,70,64,48,Cmajor,67,60,72,72,72,60,Fmajor,69,Fmajor
77,69,60,53,Fmajor,69,60,69,69,69,64,Gmajor,67,Cmajor
-77,-69,-60,-53,Fmajor,69,60,69,69,69,64,Gmajor,67,Cmajor
76,67,60,60,Cmajor,67,60,67,67,67,64,Cmajor,71,Gmajor
77,72,62,59,Bdiminished,69,59,69,67,72,64,Cmajor,71,Gmajor
79,71,62,59,Gmajor,67,59,67,67,67,60,Fmajor,72,Cmajor
79,74,64,52,Eminor,67,59,67,72,67,72,Cmajor,72,Cmajor
77,72,65,57,Fmajor,69,60,69,72,72,72,Cmajor,71,Gmajor
76,72,69,55,Aminor,67,60,69,72,72,60,Fmajor,72,Cmajor
74,67,71,55,Gmajor,67,59,67,67,67,64,Cmajor,71,Gmajor
74,71,67,55,Gmajor,67,59,67,71,71,64,Cmajor,71,Gmajor
76,72,67,48,Cmajor,67,60,67,72,72,60,Fmajor,72,Cmajor
77,71,65,48,Bother,69,71,71,71,71,72,Cmajor,72,Cmajor
79,67,64,52,Eminor,67,59,67,72,67,72,Cmajor,72,Cmajor
72,72,67,52,Cmajor,64,60,67,72,72,70,Aminor,72,Cmajor
76,72,67,55,Cmajor,67,60,67,72,72,67,Eminor,72,Cmajor
74,71,65,55,Gmajor,67,59,67,71,71,60,Fmajor,60,Fmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Gmajor,64,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,55,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,57,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor
60,57,53,53,Fmajor,55,60,57,57,57,60,Fmajor,57,Fmajor
62,59,53,52,Bdiminished,59,59,59,59,59,52,Cmajor,52,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,52,Cmajor,52,Cmajor
67,64,48,-48,Cmajor,60,60,60,60,60,55,Cmajor,55,Cmajor
65,64,48,45,Fmajor,60,60,60,57,57,57,Fmajor,57,Fmajor
-65,62,50,-45,Dminor,60,57,62,60,60,60,Fmajor,60,Cmajor
64,59,52,44,Emajor,60,59,59,59,59,59,Gmajor,60,Cmajor
64,60,57,45,Aminor,60,60,60,60,60,62,Gmajor,60,Cmajor
67,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,60,55,40,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
65,62,55,36,Dminor,60,57,62,60,62,60,Cmajor,62,Gmajor
60,57,55,38,Aminor,55,60,57,50,57,60,Cmajor,60,Cmajor
-60,-57,54,39,D#diminished,55,66,57,57,57,60,Cmajor,60,Cmajor
59,55,47,40,Eminor,55,59,55,56,55,60,Cmajor,57,Fmajor
55,50,47,41,Gmajor,50,59,50,50,50,59,Cmajor,59,Bdiminished
60,55,48,40,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor
62,57,53,38,Dminor,59,57,57,57,57,60,Fmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,59,Fmajor,59,Cmajor
65,62,47,41,Bdiminished,60,59,59,62,62,60,Fmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor
-62,-59,-55,-43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor
-62,-59,-55,-43,Gmajor,59,59,59,59,59,60,Fmajor,60,Cmajor
64,59,52,44,Emajor,60,59,59,59,59,59,Cmajor,55,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Fmajor,57,Fmajor
62,55,50,47,Gmajor,59,59,59,55,55,52,Cmajor,52,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,52,Cmajor,52,Cmajor
67,57,52,49,Amajor,60,64,57,57,57,55,Cmajor,55,Cmajor
65,57,50,50,Dminor,60,57,62,57,57,57,Fmajor,57,Fmajor
-65,56,47,-50,G#diminished,60,62,56,56,56,60,Fmajor,60,Cmajor
64,57,49,45,Amajor,60,64,61,57,57,59,Gmajor,60,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,62,Gmajor,60,Cmajor
67,55,48,40,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
67,60,48,40,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
62,57,48,42,Dmajor,59,62,57,57,57,60,Cmajor,60,Cmajor
64,55,47,43,Eminor,60,59,59,55,55,60,Cmajor,62,Gmajor
60,57,52,43,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
-60,-57,50,42,Dmajor,55,62,57,57,57,60,Cmajor,60,Cmajor
59,55,50,43,Gmajor,55,59,55,55,55,60,Cmajor,57,Fmajor
55,55,52,40,Eminor,50,59,55,55,55,59,Cmajor,55,Cmajor
60,55,52,45,Aminor,55,60,57,57,57,60,Fmajor,57,Fmajor
62,53,50,45,Dminor,59,57,57,53,53,60,Fmajor,59,Eminor
64,52,55,48,Cmajor,60,60,60,60,60,REST,Fmajor,REST,Dminor
67,60,-55,40,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor
62,59,53,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
64,60,57,45,Aminor,60,60,60,60,60,59,Cmajor,60,Cmajor
62,59,52,44,Emajor,59,59,59,59,59,60,Cmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
65,57,48,45,Fmajor,60,60,60,57,57,59,Gmajor,59,Gmajor
67,58,48,40,Cmajor,60,60,60,55,55,59,Cmajor,60,Cmajor
-67,-58,-48,-40,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
69,57,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Fmajor
67,59,52,43,Eminor,60,59,59,59,59,62,Gmajor,60,Fmajor
65,60,52,45,Fmajor,60,60,60,60,60,62,Gmajor,60,Fmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Cmajor
62,60,55,43,Cother,59,60,60,59,60,60,Cmajor,60,Cmajor
-62,59,53,-43,Gmajor,59,59,59,59,59,60,Cmajor,64,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,62,Gmajor
-60,-55,-52,-36,Cmajor,55,60,55,55,55,62,Gmajor,62,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor
62,59,53,44,G#diminished,59,62,56,59,59,59,Cmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
59,56,52,40,Emajor,55,59,56,56,56,60,Dminor,60,Cmajor
-59,-56,-52,-40,Emajor,55,59,56,56,56,59,Gmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Cmajor,60,Cmajor
64,55,48,48,Cmajor,60,60,60,55,55,60,Cmajor,60,Fmajor
64,57,52,49,Amajor,60,64,61,57,57,60,Cmajor,57,Fmajor
65,57,52,50,Dminor,60,57,62,57,57,60,Cmajor,55,Cmajor
-65,59,50,-50,Bdiminished,60,59,59,57,59,60,Cmajor,55,Cmajor
64,59,50,44,Emajor,60,59,59,59,59,60,Cmajor,55,Cmajor
-64,-59,-50,-44,Emajor,60,59,59,59,59,60,Cmajor,55,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,57,Fmajor
64,57,60,48,Aminor,60,60,60,55,57,60,Cmajor,60,Cmajor
67,52,59,52,Eminor,60,59,59,64,64,60,Cmajor,55,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,59,Cmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,57,Fmajor
62,59,55,43,Gmajor,59,59,59,59,59,52,Cmajor,52,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,52,Cmajor,52,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Fmajor,57,Fmajor
62,57,54,48,Dmajor,59,62,57,57,57,59,Cmajor,55,Cmajor
62,55,55,47,Gmajor,59,59,59,62,62,60,Cmajor,55,Cmajor
64,60,55,46,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
67,62,58,45,Gminor,60,62,62,64,62,60,Cmajor,55,Cmajor
67,64,57,49,Amajor,60,64,57,64,64,60,Cmajor,57,Fmajor
66,62,50,50,Dmajor,57,62,57,57,57,55,Cmajor,55,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Fmajor,57,Fmajor
-67,-59,-50,-43,Gmajor,60,59,62,59,59,59,Gmajor,60,Cmajor
67,59,52,40,Eminor,60,59,59,60,59,59,Cmajor,60,Cmajor
64,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
69,60,51,41,Fmajor,60,60,60,60,60,60,Aminor,60,Cmajor
-69,58,50,46,B-major,60,62,58,58,58,62,Dmajor,60,Cmajor
65,58,50,43,Gminor,60,62,62,59,58,62,Gmajor,60,Fmajor
64,55,49,45,Amajor,60,64,61,57,57,62,Gmajor,60,Cmajor
62,53,50,38,Dminor,59,57,57,53,53,60,Cmajor,60,Cmajor
-62,-53,-50,-38,Dminor,59,57,57,53,53,60,Cmajor,60,Cmajor
64,57,48,45,Aminor,60,60,60,57,57,60,Fmajor,60,Cmajor
64,55,48,41,Cmajor,60,60,60,57,55,59,Cmajor,55,Cmajor
65,59,50,38,Bdiminished,60,59,59,57,59,55,Gmajor,60,Aminor
64,60,43,40,Cmajor,60,60,60,60,60,60,Aminor,60,Aminor
62,60,55,43,Cother,59,60,60,59,60,60,Aminor,60,Aminor
-62,59,53,-43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Dminor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,62,Gmajor,59,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
